04523448+4042255 04 52 34.606 +40 42 24.132 0.191 0.212 3.556 110.0000 2016ApJ...821...93N                -0.189       2002AJ....123.3356G  0.118 0  -0.189       2002AJ....123.3356G 0 0
04584599+5056378 04 58 45.993 +50 56 37.671 0.524 0.532 5.961  30.4773 2011AJ....141..166H                 0.195       2002AJ....123.3356G  0.040 0   0.195       2002AJ....123.3356G 0 0
04585058+4950572 04 58 50.572 +49 50 57.394 0.645 0.651                                                    0.212       2002AJ....123.3356G        0   0.212       2002AJ....123.3356G 0 0
05011551+2452245 05 01 15.494 +24 52 24.503 0.417 0.429                                                   -0.108 0.100 2014MNRAS.443.2561G        0  -0.108 0.100 2014MNRAS.443.2561G 0 0
05030563+2122362 05 03 05.653 +21 22 35.955 0.272 0.289 2.568   0.3750 2016ApJ...821...93N  -5.335 0.078  -5.335 0.078 ThisWork             1.418 0  -5.335 0.078 ThisWork            1 1
05031607+2123563 05 03 16.076 +21 23 56.192 0.785 0.788         1.0500 2016ApJ...821...93N                -0.456 0.080 2014MNRAS.443.2561G        0  -0.456 0.080 2014MNRAS.443.2561G 0 0
05032402+5307412 05 03 23.887 +53 07 42.961 0.548 0.555 6.021                                              0.185       2002AJ....123.3356G  0.055 0   0.185       2002AJ....123.3356G 0 0
05064917+5136347 05 06 49.175 +51 36 34.468 0.751 0.756                                                    1.034 0.200 2015A&A...577A.128A        0   1.034 0.200 2015A&A...577A.128A 0 0
05101805+0930073 05 10 18.053 +09 30 07.368 0.474 0.484                                                    0.309 0.090 2014MNRAS.443.2561G        0   0.309 0.090 2014MNRAS.443.2561G 0 0
05102208+4850327 05 10 22.095 +48 50 32.290 0.688 0.693        32.6959 2011AJ....141..166H                 0.144 0.028 2002AJ....123.3356G        0   0.144 0.028 2002AJ....123.3356G 0 1
05124223+1939566 05 12 42.232 +19 39 56.269 0.443 0.454 5.196                                              0.145       2002AJ....123.3356G  0.045 0   0.145       2002AJ....123.3356G 0 0
05204073+5847198 05 20 40.725 +58 47 19.861 0.252 0.270 4.029                                                                                     1  -1.000       1995AJ....110.1838R 0 1
05204138+5847330 05 20 41.385 +58 47 33.062 0.357 0.370 4.010  68.0900 2016ApJ...821...93N   0.051 0.034   0.051 0.034 ThisWork             0.064 0   0.051 0.034 ThisWork            0 1
05234899+2232397 05 23 49.031 +22 32 39.013 0.185 0.206 3.163                                                                                     0  -1.740       1995AJ....110.1838R 1 1
05280015+0938382 05 28 00.151 +09 38 38.286 0.216 0.236 4.086                                             -0.126 0.056 2002AJ....123.3356G  0.117 0  -0.126 0.056 2002AJ....123.3356G 0 0
05281459+0258142 05 28 14.604 +02 58 14.418 0.320 0.336 4.883                                             -0.009 0.120 2014MNRAS.443.2561G  0.102 0  -0.009 0.120 2014MNRAS.443.2561G 0 1
05285650+1231539 05 28 56.503 +12 31 53.620 0.352 0.365                                     -1.293 0.032  -1.293 0.032 ThisWork                   0  -1.293 0.032 ThisWork            1 0
05292612+1534453 05 29 26.123 +15 34 45.257 0.156 0.179 3.424                                                                                     1  -1.000       1995AJ....110.1838R 0 1
05292704+1534383 05 29 27.016 +15 34 38.244 0.528 0.536 5.574                                              0.272       2002AJ....123.3356G -0.004 0   0.272       2002AJ....123.3356G 0 1
05295269+3204524 05 29 52.662 +32 04 51.172 0.397 0.409 5.243                                             -0.098 0.300 2014MNRAS.443.2561G  0.166 0  -0.098 0.300 2014MNRAS.443.2561G 0 0
05321467+0949150 05 32 14.668 +09 49 15.025 0.443 0.454 3.926   7.5900 2010ApJ...716.1522S                -3.837       2002AJ....123.3356G  1.597 0  -3.837       2002AJ....123.3356G 1 1
05331913+4448587 05 33 19.133 +44 48 58.681 0.374 0.387 4.210                                             -2.294 0.180 2014MNRAS.443.2561G  1.056 0  -2.294 0.180 2014MNRAS.443.2561G 1 1
05334480+0156434 05 33 44.806 +01 56 43.309 0.482 0.491 4.699                                             -5.394 0.200 2014MNRAS.443.2561G  2.650 0  -5.394 0.200 2014MNRAS.443.2561G 1 0
05340870+5112566 05 34 08.705 +51 12 56.398 0.628 0.634        39.1947 2011AJ....141..166H                -0.039 0.080 2014MNRAS.443.2561G        0  -0.039 0.080 2014MNRAS.443.2561G 0 0
05345212+1352471 05 34 52.117 +13 52 46.618 0.346 0.360                                                    0.016       2002AJ....123.3356G        0   0.016       2002AJ....123.3356G 0 0
05381265+7931186 05 38 12.428 +79 31 19.256 0.089 0.116 1.504                                                                                     1  -1.000       1995AJ....110.1838R 0 0
05402570+2448090 05 40 25.716 +24 48 08.322 0.177 0.199 1.563   0.2940 2016ApJ...821...93N                -2.597       2002AJ....123.3356G  0.427 0  -2.597       2002AJ....123.3356G 1 1
05413073+5329239 05 41 30.731 +53 29 23.254 0.593 0.600 5.587                                0.157 0.052   0.136       2002AJ....123.3356G  0.096 0   0.136       2002AJ....123.3356G 0 0
05420897+1229252 05 42 09.316 +12 29 21.190 0.215 0.235 3.498                                             -0.035       2002AJ....123.3356G  0.068 0  -0.035       2002AJ....123.3356G 0 0
05424550+0241415 05 42 45.509 +02 41 41.459 0.442 0.453                                                    0.211 0.200 2015A&A...577A.128A        0   0.211 0.200 2015A&A...577A.128A 0 0
05454821+6214132 05 45 48.273 +62 14 12.258 0.695 0.700 6.738                                              0.312       2002AJ....123.3356G  0.076 0   0.312       2002AJ....123.3356G 0 0
05463844+4407198 05 46 38.437 +44 07 19.783 0.454 0.464 3.661                                             -0.059 0.260 2014MNRAS.443.2561G  0.107 0  -0.059 0.260 2014MNRAS.443.2561G 0 0
05531404+2415329 05 53 14.066 +24 15 31.694 0.613 0.619 5.138                                              0.246       2002AJ....123.3356G  0.041 0   0.246       2002AJ....123.3356G 0 0
05593774+5835351 05 59 37.760 +58 35 34.848 0.536 0.544 5.692                                             -0.021       2002AJ....123.3356G  0.166 0  -0.021       2002AJ....123.3356G 0 0
06000351+0242236 06 00 03.502 +02 42 23.743 0.227 0.247 3.614   1.8090 2016ApJ...821...93N  -3.106 0.019  -3.481 0.481 2002AJ....123.3356G  1.318 0  -3.481 0.481 2002AJ....123.3356G 1 0
06004650+6808300 06 00 46.570 +68 08 29.084 0.308 0.324 3.883                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06004942+6809238 06 00 49.485 +68 09 22.713 0.348 0.363 4.183                                              0.100 0.530 2014MNRAS.443.2561G  0.045 0   0.100 0.530 2014MNRAS.443.2561G 0 0
06011106+5935508 06 01 11.061 +59 35 49.638 0.248 0.267 3.567                                             -0.093 0.142 2002AJ....123.3356G  0.096 0  -0.093 0.142 2002AJ....123.3356G 0 0
06022918+4951561 06 02 29.180 +49 51 56.180 0.131 0.156 2.343 104.6000 2016ApJ...821...93N  -0.154 0.050  -0.019 0.072 2002AJ....123.3356G  0.027 0  -0.019 0.072 2002AJ....123.3356G 0 0
06090208+2633257 06 09 02.004 +26 33 25.388 0.484 0.493 5.374                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06101978+8206256 06 10 19.849 +82 06 24.274 0.410 0.422 4.703                                              0.129 0.057 2002AJ....123.3356G  0.044 0   0.129 0.057 2002AJ....123.3356G 0 0
06104630+2556035 06 10 46.319 +25 56 02.464 0.655 0.661 5.407                                             -0.029 0.090 2014MNRAS.443.2561G  0.216 0  -0.029 0.090 2014MNRAS.443.2561G 0 0
06105481+1019056 06 10 54.790 +10 19 04.579 0.478 0.488 4.936                                              0.071 0.041 2002AJ....123.3356G  0.085 0   0.071 0.041 2002AJ....123.3356G 0 0
06140240+5140081 06 14 02.353 +51 40 07.952 0.250 0.268 3.941                                              0.031 0.120 2014MNRAS.443.2561G  0.057 0   0.031 0.120 2014MNRAS.443.2561G 0 0
06143491+0230273 06 14 34.916 +02 30 27.386 0.392 0.404                                                                                           1   0.000 0.400 2015A&A...577A.128A 0 0
06171064+0507024 06 17 10.646 +05 07 02.335 0.305 0.321 3.673                                0.139 0.021   0.139 0.021 ThisWork             0.021 0   0.139 0.021 ThisWork            0 1
06244132+2325585 06 24 41.293 +23 25 59.006 0.150 0.174 3.573                                              0.033 0.139 2002AJ....123.3356G  0.029 0   0.033 0.139 2002AJ....123.3356G 0 0
06255299+5610250 06 25 53.004 +56 10 24.904 0.207 0.228 3.550                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06360639+1137032 06 36 06.395 +11 37 03.077 0.202 0.223 3.521                                                                                     1  -1.000       1995AJ....110.1838R 0 1
06371092+1733526 06 37 10.791 +17 33 53.364 0.463 0.473 6.562                                              0.149 0.027 2002AJ....123.3356G  0.058 0   0.149 0.027 2002AJ....123.3356G 0 0
06421118+0334527 06 42 11.195 +03 34 52.582 0.313 0.328 4.430                                              0.053       2002AJ....123.3356G  0.064 0   0.053       2002AJ....123.3356G 0 0
06434969+5108209 06 43 49.707 +51 08 20.003 0.422 0.433 4.125                                             -0.555 0.130 2014MNRAS.443.2561G  0.322 0  -0.555 0.130 2014MNRAS.443.2561G 0 1
06444575+7153157 06 44 45.701 +71 53 15.502 0.589 0.596 5.719                                              0.031 0.080 2014MNRAS.443.2561G  0.157 0   0.031 0.080 2014MNRAS.443.2561G 0 1
06460750+3233149 06 46 07.464 +32 33 15.125 0.431 0.442 5.750                                              0.150 0.080 2014MNRAS.443.2561G  0.045 0   0.150 0.080 2014MNRAS.443.2561G 0 0
06484939+3708464 06 48 49.368 +37 08 46.424 0.337 0.352 4.964                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06490542+3706533 06 49 05.457 +37 06 50.503 0.161 0.184 3.879                                                                                     1  -1.000       1995AJ....110.1838R 0 1
06493584+3508263 06 49 35.847 +35 08 25.918 0.714 0.718                                                                                           1  -1.000       1995AJ....110.1838R 0 0
06540419+6052191 06 54 04.238 +60 52 18.618 0.403 0.415 4.518                                              0.055       2002AJ....123.3356G  0.075 0   0.055       2002AJ....123.3356G 0 1
06544902+3316058 06 54 48.957 +33 16 05.391 0.352 0.366 4.231                                              0.020 0.005 2002AJ....123.3356G  0.080 0   0.020 0.005 2002AJ....123.3356G 0 0
06562342+5458285 06 56 23.398 +54 58 27.781 0.361 0.374 5.108                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06562847+4005056 06 56 28.486 +40 05 05.952 0.603 0.610                                                    0.130 0.060 2014MNRAS.443.2561G        0   0.130 0.060 2014MNRAS.443.2561G 0 0
06570468+3045235 06 57 04.693 +30 45 23.361 0.662 0.668                                                    0.340       2002AJ....123.3356G        0   0.340       2002AJ....123.3356G 0 0
06575703+6219197 06 57 57.084 +62 19 19.180 0.237 0.256 2.555  54.5000 2016ApJ...821...93N  -2.452 0.090  -2.419 0.983 2002AJ....123.3356G  0.662 0  -2.419 0.983 2002AJ....123.3356G 1 1
07010620+5949597 07 01 06.187 +59 49 59.862 0.544 0.552                                                    0.180 0.060 2014MNRAS.443.2561G        0   0.180 0.060 2014MNRAS.443.2561G 0 0
07035565+5242075 07 03 55.737 +52 42 06.700 0.177 0.199 3.163                                             -0.064 0.198 2002AJ....123.3356G  0.063 0  -0.064 0.198 2002AJ....123.3356G 0 1
07042594+6817196 07 04 25.934 +68 17 19.803 0.375 0.389                                                   -0.009 0.140 2014MNRAS.443.2561G        0  -0.009 0.140 2014MNRAS.443.2561G 0 0
07070931+0326508 07 07 09.310 +03 26 50.747 0.745 0.749 7.552                                                                                     1  -1.000       1995AJ....110.1838R 0 0
07075044+6712046 07 07 50.439 +67 12 04.691 0.486 0.495                                                    0.158       2002AJ....123.3356G        0   0.158       2002AJ....123.3356G 0 0
07100180+3831457 07 10 01.830 +38 31 46.069 0.292 0.308 2.721   5.5929 2011AJ....141..166H                -1.606       2002AJ....123.3356G  0.489 0  -1.606       2002AJ....123.3356G 1 1
07101359+3740104 07 10 13.600 +37 40 10.653 0.212 0.233 3.775                                                                                     1  -1.000       1995AJ....110.1838R 0 1
07121139+5216247 07 12 11.364 +52 16 24.458 0.632 0.638 5.666                                              0.001 0.100 2014MNRAS.443.2561G  0.195 0   0.001 0.100 2014MNRAS.443.2561G 0 0
07161802+3309103 07 16 18.015 +33 09 10.386 0.183 0.205 3.035                                                                                     0  -5.090       1995AJ....110.1838R 1 0
07161977+2708331 07 16 19.776 +27 08 33.002 0.490 0.499                                                   -0.048       2002AJ....123.3356G        0  -0.048       2002AJ....123.3356G 0 1
07172997+1934170 07 17 29.947 +19 34 16.758 0.354 0.368 4.737  85.8384 2011AJ....141..166H   0.170 0.025   0.170 0.025 ThisWork             0.018 0   0.170 0.025 ThisWork            0 0
07180819+3916295 07 18 08.175 +39 16 29.368 0.535 0.543 5.712  34.8760 2011AJ....141..166H                 0.134       2002AJ....123.3356G  0.077 0   0.134       2002AJ....123.3356G 0 0
